Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;T07;T13;T18;T_Avg;T_Max;T_Min;Rain;Sun;Pressure;RH07;RH13;RH18;RH_Avg;WS_Avg;WD_Most;WS_Max;WD_Max;Tanggal_DT
;2016;2;20;;;;;;;;;TS;;;;;;;;;;27.3;29.5;29.0;28.275;32.3;26.5;0.0;55.0;1011.7;87.50487331;70.12487641;80.76528193;81.47497624;6.5;0.0;10.0;60.0;2016-02-20
;2016;2;21;;;;;;;;;TS;;;;;;;;;;27.3;29.1;24.8;27.125;31.7;26.0;15.3;25.0;1012.2;89.79189541;77.32087225;93.29534249;87.55000139;6.5;0.0;10.0;201.0;2016-02-21
;2016;2;22;;;;;;;;;TS;;;;;;;;;;25.7;32.2;29.8;28.35;33.1;24.5;31.0;76.25;1013.1;95.87270552;59.6595252;75.61192733;81.75421589;9.0;0.0;15.0;250.0;2016-02-22
;2016;2;23;;;;;;;;;TS;;;;;;;;;;26.1;30.7;24.8;26.925;32.2;24.9;0.0;81.25;1012.0;89.51897197;72.12385831;94.12279846;86.32115018;8.5;0.0;15.0;360.0;2016-02-23
;2016;2;24;;;;;;;;;TS;;;;;;;;;;25.4;32.2;24.8;26.95;32.6;24.1;35.0;75.0;1010.4;90.15280439;63.76119538;93.29534249;84.34053666;10.5;0.0;18.0;150.0;2016-02-24
;2016;2;25;;;;;;;;;TS;;;;;;;;;;25.4;32.8;26.3;27.475;33.5;24.4;50.8;78.75;1011.6;93.38742777;64.75439212;89.56567996;85.2737319;7.5;0.0;12.0;190.0;2016-02-25
;2016;2;26;;;;;;;;;TS;;;;;;;;;;25.8;32.2;25.7;27.375;32.4;25.1;4.6;53.75;1012.1;91.03889911;64.95270685;92.62483587;84.91383523;6.5;0.0;10.0;290.0;2016-02-26
;2016;2;27;;;;;;;;;TS;;;;;;;;;;25.4;32.0;25.9;27.175;32.3;24.5;31.9;48.75;1011.9;93.38742777;63.0285748;88.68242504;84.62146384;9.0;0.0;14.0;250.0;2016-02-27
;2016;2;28;;;;;;;;;TS;;;;;;;;;;25.8;32.5;26.5;27.65;33.0;24.8;24.7;96.25;1012.1;93.44717431;65.74562224;85.74647866;84.59661238;8.5;0.0;15.0;300.0;2016-02-28
;2016;2;29;;;;;;;;;;;;;;;;;;;26.0;32.4;29.0;28.35;32.6;25.0;0.0;70.0;1012.2;92.0;60.0;78.0;80.5;12.0;0.0;18.0;300.0;2016-02-29
;2016;3;13;;;;;;;;;TS;;;;;;;;;;27.6;33.1;30.3;29.65;33.6;25.9;0.0;96.25;1010.7;87.58525622;64.36478337;74.52757536;78.51571779;7.5;0.0;13.0;260.0;2016-03-13
;2016;3;14;;;;;;;;;TS;;;;;;;;;;26.7;33.4;27.0;28.45;33.8;26.0;0.2;68.75;1011.2;92.78735997;62.82940745;87.42320828;83.95683392;4.5;0.0;7.0;260.0;2016-03-14
;2016;3;15;;;;;;;;;TS;;;;;;;;;;26.8;33.1;30.3;29.25;33.6;25.8;11.6;98.75;1010.2;90.45670689;59.20085086;72.55484921;78.16727846;6.0;0.0;9.0;60.0;2016-03-15
;2016;3;16;;;;;;;;;TS;;;;;;;;;;26.6;32.1;31.2;29.125;33.6;25.0;0.0;62.5;1010.2;88.85779949;63.69244716;71.75610541;78.29103789;5.0;0.0;8.0;300.0;2016-03-16
;2016;3;17;;;;;;;;;TS;;;;;;;;;;27.1;32.6;31.0;29.45;33.0;26.2;15.3;78.75;1010.3;89.74760613;71.87745347;70.37064328;80.43582725;5.0;0.0;8.0;70.0;2016-03-17
;2016;3;18;;;;;;;;;TS;;;;;;;;;;27.5;32.0;28.4;28.85;32.8;26.9;0.0;47.5;1010.8;89.07388534;69.07651094;78.39443025;81.40467797;6.5;0.0;11.0;300.0;2016-03-18
;2016;3;19;;;;;;;;;TS;;;;;;;;;;26.3;32.6;30.0;28.8;32.8;25.9;26.8;42.5;1009.7;92.7233905;67.00517878;74.37439491;81.70658867;6.5;0.0;11.0;180.0;2016-03-19
;2016;3;20;;;;;;;;;TS;;;;;;;;;;27.6;33.0;31.2;29.85;33.5;26.2;0.0;75.0;1010.3;90.62046427;61.97827862;75.62404264;79.71081245;5.0;0.0;8.0;80.0;2016-03-20
;2016;3;21;;;;;;;;;TS;;;;;;;;;;27.6;33.6;28.2;29.25;33.8;27.2;0.0;62.5;1010.4;90.62046427;58.45940874;89.98555235;82.42147241;5.5;0.0;9.0;260.0;2016-03-21
;2016;3;22;;;;;;;;;TS;;;;;;;;;;27.3;33.0;29.8;29.35;33.9;26.1;24.5;72.5;1008.8;89.79189541;63.71561446;76.96282446;80.06555743;8.5;0.0;14.0;300.0;2016-03-22
;2016;3;23;;;;;;;;;TS;;;;;;;;;;27.4;32.9;26.5;28.55;33.2;26.5;0.0;43.75;1010.2;89.81386578;60.18637315;85.74647866;81.39014584;6.0;0.0;10.0;80.0;2016-03-23
;2016;3;24;;;;;;;;;TS;;;;;;;;;;26.5;32.8;30.4;29.05;33.6;25.5;18.4;100.0;1012.4;91.1779568;63.5809221;78.58176928;81.12965124;5.5;0.0;8.0;90.0;2016-03-24
;2016;3;25;;;;;;;;;TS;;;;;;;;;;26.9;33.0;30.8;29.4;33.8;26.3;0.6;100.0;1013.2;89.70284667;66.65452918;76.75255494;80.70319437;11.0;0.0;20.0;110.0;2016-03-25
;2016;3;26;;;;;;;;;;;;;;;;;;;26.4;33.2;30.6;29.15;30.9;24.8;23.2;96.25;1013.7;90.37219175;58.71390429;74.67843618;78.53418099;8.0;0.0;14.0;301.0;2016-03-26
;2016;3;27;;;;;;;;;TS;;;;;;;;;;27.4;33.3;30.4;29.625;33.8;25.8;0.0;98.75;1013.2;86.02435916;60.4792947;73.91944666;76.61186492;7.5;0.0;12.0;90.0;2016-03-27
;2016;3;28;;;;;;;;;TS;;;;;;;;;;26.9;31.4;29.9;28.775;32.3;26.0;0.9;43.75;1012.8;89.70284667;70.59980171;79.05013911;82.26390854;6.0;0.0;10.0;250.0;2016-03-28
;2016;3;29;;;;;;;;;TS;;;;;;;;;;26.0;31.6;29.8;28.35;32.0;25.3;0.0;26.25;1012.9;91.87537923;71.34166792;78.32373952;83.35404147;5.0;0.0;8.0;50.0;2016-03-29
;2016;3;30;;;;;;;;;;;;;;;;;;;27.4;31.5;27.7;28.5;32.6;25.6;8.0;47.5;1013.2;93.67379274;69.40288985;88.36475955;86.27880872;9.0;0.0;16.0;140.0;2016-03-30
;2016;3;31;;;;;;;;;;;;;;;;;;;24.9;31.8;28.4;27.5;32.0;23.6;39.0;42.5;1012.5;96.6310926;65.89476842;81.23870038;85.0989135;6.0;0.0;10.0;201.0;2016-03-31
;2016;4;13;;;;;;;;;TS;;;;;;;;;;26.4;30.9;29.2;28.225;31.6;25.4;0.9;21.25;1010.3;89.58884694;72.23305464;78.7504508;82.54029983;5.5;0.0;9.0;110.0;2016-04-13
;2016;4;14;;;;;;;;;TS;;;;;;;;;;26.6;33.0;29.0;28.8;33.0;25.6;3.5;87.5;1010.5;91.9830035;57.99875753;85.04070134;81.75136647;9.0;0.0;16.0;140.0;2016-04-14
;2016;4;15;;;;;;;;;TS;;;;;;;;;;27.2;26.0;28.4;27.2;29.8;26.3;6.0;18.75;1010.9;93.64650252;93.4765684;84.85339815;91.4057429;8.5;0.0;14.0;40.0;2016-04-15
;2016;4;16;;;;;;;;;TS;;;;;;;;;;28.8;32.3;30.7;30.15;32.4;26.0;14.6;97.5;1011.0;85.70376259;67.42380329;78.03842708;79.21743889;6.0;0.0;9.0;110.0;2016-04-16
;2016;4;17;;;;;;;;;TS;;;;;;;;;;29.2;31.4;28.9;29.675;31.4;26.1;0.0;36.25;1010.6;80.14367517;75.7178564;82.14311873;79.53708136;7.0;0.0;12.0;100.0;2016-04-17
;2016;4;18;;;;;;;;;TS;;;;;;;;;;27.2;32.3;28.9;28.9;32.8;26.2;0.0;75.0;1011.0;87.47779542;67.42380329;83.57120352;81.48764941;6.0;0.0;10.0;60.0;2016-04-18
;2016;4;19;;;;;;;;;;;;;;;;;;;27.6;32.0;30.3;29.375;32.4;26.4;0.0;100.0;1010.8;88.33987015;64.22033295;76.52229961;79.35559322;7.5;0.0;12.0;70.0;2016-04-19
;2016;4;20;;;;;;;;;TS;;;;;;;;;;28.2;33.3;30.6;30.075;34.4;25.9;1.1;75.0;1011.2;81.88023773;59.35088261;72.06884399;73.79505051;8.5;0.0;14.0;80.0;2016-04-20
;2016;4;21;;;;;;;;;TS;;;;;;;;;;27.0;32.4;30.4;29.2;32.7;25.4;3.4;66.25;1011.1;86.66145969;60.96853589;73.91944666;77.05272548;7.5;0.0;12.0;150.0;2016-04-21
;2016;4;22;;;;;;;;;;;;;;;;;;;27.8;30.6;28.6;28.7;31.1;25.5;1.5;21.25;1011.2;83.92249585;73.36881402;80.60507149;80.4547193;7.0;0.0;11.0;90.0;2016-04-22
;2016;4;23;;;;;;;;;;;;;;;;;;;26.9;32.0;30.2;29.0;32.6;25.9;0.0;97.5;1010.5;89.70284667;63.62335391;71.19430582;78.55583827;7.0;0.0;12.0;90.0;2016-04-23
;2016;4;24;;;;;;;;;;;;;;;;;;;29.0;31.5;30.2;29.925;32.9;27.3;0.0;91.25;1010.3;82.17990099;68.77962073;75.80682329;77.2365615;7.0;0.0;11.0;100.0;2016-04-24
;2016;4;25;;;;;;;;;;;;;;;;;;;29.3;33.1;30.4;30.525;33.3;27.3;0.0;90.0;1009.7;77.41381367;60.33355844;77.23731473;73.09962512;9.0;0.0;15.0;90.0;2016-04-25
;2016;4;26;;;;;;;;;;;;;;;;;;;32.0;30.0;28.8;30.7;32.5;28.0;0.0;65.0;1010.1;63.62335391;74.37439491;67.69800142;67.32977604;10.0;0.0;17.0;100.0;2016-04-26
;2016;4;27;;;;;;;;;;;;;;;;;;;27.3;32.6;30.2;29.35;33.1;25.4;0.0;92.5;1010.6;77.15824302;58.81918864;70.54503961;70.92017857;6.0;0.0;9.0;60.0;2016-04-27
;2016;4;28;;;;;;;;;;;;;;;;;;;27.9;32.7;30.1;29.65;33.4;27.0;0.0;92.5;1009.8;84.69279671;60.61160443;76.42855266;76.60643763;6.5;0.0;11.0;80.0;2016-04-28
;2016;4;29;;;;;;;;;TS;;;;;;;;;;27.5;32.4;30.8;29.55;33.0;26.1;0.0;100.0;1010.7;86.05442464;65.68132808;71.53479686;77.33124356;5.5;0.0;9.0;120.0;2016-04-29
;2016;4;30;;;;;;;;;;;;;;;;;;;27.8;32.6;30.8;29.75;32.7;26.6;0.0;0.0;1010.4;86.14367825;64.03278443;74.12434268;77.6111209;9.5;0.0;17.0;90.0;2016-04-30
;2016;5;13;;;;;;;;;;;;;;;;;;;28.7;33.4;31.4;30.55;33.7;26.9;0.0;100.0;1009.0;84.94777497;63.40415975;69.97066069;75.8175926;9.5;0.0;16.0;90.0;2016-05-13
;2016;5;14;;;;;;;;;TS;;;;;;;;;;29.2;33.1;31.0;30.625;33.4;26.8;1.5;93.75;1009.9;85.10186123;64.36478337;74.22524869;77.19843863;7.5;0.0;12.0;100.0;2016-05-14
;2016;5;15;;;;;;;;;;;;;;;;;;;27.4;33.0;30.6;29.6;33.2;26.0;21.2;95.0;1010.1;92.12127365;60.26014815;74.67843618;79.79528291;7.0;0.0;11.0;80.0;2016-05-15
;2016;5;16;;;;;;;;;TS;;;;;;;;;;28.2;33.2;31.2;30.2;33.4;26.4;0.0;85.0;1008.6;84.78965937;60.40660647;71.11977637;75.27642539;7.5;0.0;12.0;230.0;2016-05-16
;2016;5;17;;;;;;;;;;;;;;;;;;;27.2;32.8;30.8;29.5;33.2;25.4;69.1;97.5;1009.5;91.31192438;58.97299483;68.98325797;77.64502539;5.5;0.0;8.0;90.0;2016-05-17
;2016;5;18;;;;;;;;;;;;;;;;;;;27.2;33.0;31.2;29.65;33.2;26.0;0.0;100.0;1010.4;85.96375009;59.12527585;64.27319102;73.83149176;6.0;0.0;10.0;70.0;2016-05-18
;2016;5;19;;;;;;;;;TS;;;;;;;;;;27.8;33.1;31.2;29.975;33.2;26.5;0.0;100.0;1009.8;86.14367825;63.78246403;71.11977637;76.79739922;6.0;0.0;10.0;90.0;2016-05-19
;2016;5;20;;;;;;;;;TS;;;;;;;;;;28.2;31.6;30.0;29.5;32.2;26.9;0.0;55.0;1009.2;87.74228204;71.34166792;80.46259992;81.82220798;7.0;0.0;11.0;100.0;2016-05-20
;2016;5;21;;;;;;;;;TS;;;;;;;;;;25.8;31.6;30.3;28.375;32.0;25.2;36.7;50.0;1010.6;88.65682829;70.71266589;73.20999788;80.30908009;7.0;0.0;11.0;80.0;2016-05-21
;2016;5;22;;;;;;;;;;;;;;;;;;;27.6;32.1;30.6;29.475;32.6;26.5;0.0;100.0;1010.9;89.09726807;66.69367463;72.06884399;79.23926369;6.5;0.0;10.0;100.0;2016-05-22
;2016;5;23;;;;;;;;;TS;;;;;;;;;;27.6;32.9;31.2;29.825;33.0;26.3;0.0;100.0;1012.2;83.85352661;57.35941354;67.973211;73.25991944;5.5;0.0;9.0;60.0;2016-05-23
;2016;5;24;;;;;;;;;;;;;;;;;;;27.8;32.3;30.8;29.675;33.0;26.2;12.0;98.75;1011.9;89.9006044;59.15969048;68.35123539;76.82803367;6.0;0.0;9.0;130.0;2016-05-24
;2016;5;25;;;;;;;;;;;;;;;;;;;27.6;32.3;30.4;29.475;32.6;26.0;0.0;91.25;1011.0;87.58525622;62.64916376;71.3089609;77.28215928;7.5;0.0;12.0;100.0;2016-05-25
;2016;5;26;;;;;;;;;;;;;;;;;;;29.3;32.5;30.6;30.425;32.7;26.9;0.0;90.0;1011.2;75.36261953;63.96539312;74.67843618;72.34226709;7.5;0.0;12.0;120.0;2016-05-26
;2016;5;27;;;;;;;;;;;;;;;;;;;28.3;31.9;26.4;28.725;32.2;27.4;0.0;50.0;1011.4;81.91838076;62.36421076;81.15807983;76.83976303;7.5;0.0;12.0;340.0;2016-05-27
;2016;5;28;;;;;;;;;;;;;;;;;;;27.4;31.7;28.2;28.675;32.0;26.0;0.0;75.0;1011.8;83.04243937;65.82938055;84.78965937;79.17597966;7.5;0.0;13.0;100.0;2016-05-28
;2016;5;29;;;;;;;;;TS;;;;;;;;;;26.9;31.2;29.9;28.725;31.8;26.7;7.9;51.25;1010.9;92.81883916;73.67930641;75.66102528;83.74450251;7.5;0.0;12.0;110.0;2016-05-29
;2016;5;30;;;;;;;;;TS;;;;;;;;;;27.0;30.7;24.4;27.275;31.2;25.8;10.7;0.0;1011.8;90.49829607;74.07350683;94.90583202;87.49398275;7.5;0.0;13.0;60.0;2016-05-30
;2016;5;31;;;;;;;;;L;;;;;;;;;;25.8;31.0;28.1;27.675;31.2;23.9;78.6;71.25;1012.1;86.30061876;65.98031135;81.84189482;80.10586092;6.0;0.0;10.0;110.0;2016-05-31
;2016;6;13;;;;;;;;;;;;;;;;;;;27.2;32.0;29.5;28.975;32.4;26.2;0.0;75.0;1011.1;89.00299558;65.42092889;74.11380716;79.3851818;7.0;0.0;11.0;100.0;2016-06-13
;2016;6;14;;;;;;;;;;;;;;;;;;;25.9;30.1;28.4;27.575;31.0;25.5;0.0;23.75;1010.5;90.26397538;75.75847154;80.52370981;84.20253303;8.0;0.0;13.0;90.0;2016-06-14
;2016;6;15;;;;;;;;;;;;;;;;;;;26.0;30.3;28.6;27.725;31.6;25.2;0.1;17.5;1010.0;91.87537923;71.90211331;81.31703465;84.2424766;9.0;0.0;15.0;90.0;2016-06-15
;2016;6;16;;;;;;;;;;;;;;;;;;;26.7;32.2;30.5;29.025;32.4;25.3;4.6;95.0;1010.4;89.65761036;60.82064826;70.72053802;77.71410175;7.5;0.0;12.0;100.0;2016-06-16
;2016;6;17;;;;;;;;;;;;;;;;;;;26.1;31.6;29.7;28.375;32.2;25.5;9.7;78.75;1009.3;95.10048386;68.83959436;76.91625404;83.98920403;7.5;0.0;12.0;100.0;2016-06-17
;2016;6;18;;;;;;;;;;;;;;;;;;;26.8;32.0;29.6;28.8;32.2;25.4;17.43;6.25;1009.3;90.45670689;64.22033295;78.923016;81.01419068;7.0;0.0;11.0;200.0;2016-06-18
;2016;6;19;;;;;;;;;;;;;;;;;;;24.8;29.6;26.1;26.325;31.4;24.0;23.8;5.0;1010.4;94.95326378;77.5514421;84.84703341;88.07625077;7.5;0.0;12.0;330.0;2016-06-19
;2016;6;20;;;;;;;;;;;;;;;;;;;24.5;30.8;29.6;27.35;31.4;23.3;0.0;100.0;1010.3;89.94490579;67.09415414;75.51297312;80.62423471;5.5;0.0;8.0;60.0;2016-06-20
;2016;6;21;;;;;;;;;;;;;;;;;;;26.4;30.8;29.6;28.3;31.2;24.5;0.0;52.5;1010.2;90.37219175;71.53479686;76.18995835;82.11728468;4.5;0.0;7.0;100.0;2016-06-21
;2016;6;22;;;;;;;;;;;;;;;;;;;27.0;30.7;29.5;28.55;31.4;26.0;0.2;65.0;1011.2;88.95510899;69.55772508;70.12487641;79.39820487;6.5;0.0;10.0;170.0;2016-06-22
;2016;6;23;;;;;;;;;;;;;;;;;;;25.8;31.4;29.7;28.175;31.7;24.0;38.0;100.0;1011.6;90.24198093;64.41184936;76.23816699;80.28349455;6.0;0.0;9.0;210.0;2016-06-23
;2016;6;24;;;;;;;;;;;;;;;;;;;25.7;31.7;29.8;28.225;32.4;25.0;4.8;91.25;1010.5;92.62483587;58.68859401;74.94020856;79.71961857;6.5;0.0;10.0;70.0;2016-06-24
;2016;6;25;;;;;;;;;;;;;;;;;;;26.4;31.5;30.0;28.575;31.8;25.6;0.0;92.5;1011.2;85.71477167;63.87552907;71.73280999;76.7594706;7.0;0.0;11.0;120.0;2016-06-25
;2016;6;26;;;;;;;;;;;;;;;;;;;26.0;31.9;30.1;28.5;32.2;25.1;0.0;97.5;1011.7;89.49542919;61.77264009;68.54843367;77.32798304;6.5;0.0;10.0;100.0;2016-06-26
;2016;6;27;;;;;;;;;;;;;;;;;;;26.5;31.4;29.2;28.4;32.4;25.2;0.3;43.75;1010.6;87.28417611;66.24430228;73.95420075;78.69171381;6.5;0.0;10.0;80.0;2016-06-27
;2016;6;28;;;;;;;;;;;;;;;;;;;26.2;30.3;26.6;27.325;30.9;25.2;2.0;37.5;1010.8;91.91163812;66.13435983;85.77801622;83.93391307;8.5;0.0;14.0;80.0;2016-06-28
;2016;6;29;;;;;;;;;;;;;;;;;;;26.3;29.3;28.7;27.65;30.0;24.6;18.1;31.25;1011.5;91.9296225;81.58490261;81.35589751;86.70001128;8.5;0.0;14.0;100.0;2016-06-29
;2016;6;30;;;;;;;;;;;;;;;;;;;25.5;26.7;26.6;26.075;28.6;24.6;46.2;0.0;1012.6;95.8539647;86.5734109;88.85779949;91.78478494;5.0;0.0;7.0;190.0;2016-06-30
;2016;7;13;;;;;;;;;;;;;;;;;;;26.7;31.4;29.0;28.45;31.5;25.9;0.0;83.75;1010.1;96.76482137;69.97066069;76.5834689;85.02094309;7.0;0.0;11.0;120.0;2016-07-13
;2016;7;14;;;;;;;;;;;;;;;;;;;26.2;31.1;29.6;28.275;31.6;25.1;13.5;90.0;1010.7;91.11899871;71.06360358;75.51297312;82.20364353;7.0;0.0;11.0;110.0;2016-07-14
;2016;7;15;;;;;;;;;;;;;;;;;;;26.7;30.7;29.0;28.275;31.1;25.8;34.8;65.0;1010.2;92.78735997;75.38535533;80.06187812;85.25548835;9.0;0.0;15.0;140.0;2016-07-15
;2016;7;16;;;;;;;;;;;;;;;;;;;25.6;28.9;28.0;27.025;29.6;25.6;46.5;2.5;1011.5;93.41746229;78.61867237;83.25893255;87.17813237;6.5;0.0;11.0;100.0;2016-07-16
;2016;7;17;;;;;;;;;;;;;;;;;;;26.8;30.9;28.0;28.125;31.4;25.5;8.0;65.0;1011.4;93.59105402;72.23305464;81.07955757;85.12368006;6.5;0.0;11.0;60.0;2016-07-17
;2016;7;18;;;;;;;;;;;;;;;;;;;25.6;29.4;26.9;26.875;30.4;24.4;23.0;57.5;1010.5;95.86336034;75.41299607;87.39569698;88.63385343;7.5;0.0;12.0;120.0;2016-07-18
;2016;7;19;;;;;;;;;;;;;;;;;;;25.4;31.7;29.6;28.025;31.9;24.4;9.9;95.0;1009.3;92.57435181;54.09975084;68.87830926;77.03169093;5.5;0.0;8.0;80.0;2016-07-19
;2016;7;20;;;;;;;;;;;;;;;;;;;27.0;29.1;24.7;26.95;30.5;25.2;0.5;33.75;1009.9;93.6189243;79.40352983;94.10909439;90.1876182;7.5;0.0;12.0;290.0;2016-07-20
;2016;7;21;;;;;;;;;;;;;;;;;;;24.6;29.7;28.3;26.8;30.0;23.8;8.6;70.0;1011.1;92.43563214;73.55068381;81.91838076;85.08508221;7.0;0.0;11.0;100.0;2016-07-21
;2016;7;22;;;;;;;;;;;;;;;;;;;25.8;30.1;28.9;27.65;30.8;24.4;13.4;68.75;1011.3;95.06742017;75.09086279;75.84544787;85.26778775;6.5;0.0;10.0;90.0;2016-07-22
;2016;7;23;;;;;;;;;;;;;;;;;;;26.2;30.8;29.3;28.125;31.4;24.5;24.7;100.0;1011.1;94.30704601;69.61761527;78.10259731;84.08357615;6.0;0.0;10.0;70.0;2016-07-23
;2016;7;24;;;;;;;;;;;;;;;;;;;25.9;30.9;29.0;27.925;31.4;25.0;3.0;97.5;1010.4;94.26872644;57.44721718;68.49110441;78.61894362;7.0;0.0;12.0;80.0;2016-07-24
;2016;7;25;;;;;;;;;;;;;;;;;;;25.3;31.3;29.5;27.85;31.4;24.5;0.0;100.0;1011.5;86.93486261;62.52674667;66.2226496;75.65478037;8.5;0.0;13.0;110.0;2016-07-25
;2016;7;26;;;;;;;;;;;;;;;;;;;25.2;31.0;29.4;27.7;31.5;24.0;0.0;100.0;1011.1;88.50029943;54.04037082;68.09766524;74.78465873;6.5;0.0;10.0;70.0;2016-07-26
;2016;7;27;;;;;;;;;;;;;;;;;;;25.1;31.2;29.0;27.6;31.7;24.1;0.7;100.0;1010.5;87.67260889;64.88419654;69.15199187;77.34535155;6.5;0.0;10.0;90.0;2016-07-27
;2016;7;28;;;;;;;;;;;;;;;;;;;27.4;31.3;29.3;28.85;31.4;24.7;0.0;100.0;1011.8;80.10385787;61.92586502;69.34291301;72.86912344;9.0;0.0;14.0;90.0;2016-07-28
;2016;7;29;;;;;;;;;;;;;;;;;;;27.2;31.2;29.6;28.8;31.6;25.8;0.0;100.0;1011.4;75.66972427;57.11332001;70.18583318;69.65965043;6.5;0.0;10.0;100.0;2016-07-29
;2016;7;30;;;;;;;;;;;;;;;;;;;26.0;31.4;29.6;28.25;32.0;24.9;0.0;100.0;1010.9;84.81287859;54.4006557;66.29178756;72.57955011;9.5;0.0;15.0;150.0;2016-07-30
;2016;7;31;;;;;;;;;;;;;;;;;;;25.4;30.7;29.0;27.625;31.0;24.0;69.0;96.25;1010.9;93.38742777;62.08217264;69.15199187;79.50225501;8.0;0.0;13.0;90.0;2016-07-31
;2016;8;13;;;;;;;;;;;;;;;;;;;26.6;30.6;29.0;28.2;31.1;25.6;0.8;50.0;1011.8;85.77801622;68.86060481;72.4928606;78.22737446;8.5;0.0;14.0;100.0;2016-08-13
;2016;8;14;;;;;;;;;;;;;;;;;;;26.2;31.2;29.4;28.25;31.4;25.0;3.8;75.0;1011.1;88.75839269;59.46508124;68.75058353;76.43311254;8.0;0.0;12.0;80.0;2016-08-14
;2016;8;15;;;;;;;;;;;;;;;;;;;26.8;31.0;29.0;28.4;31.4;24.9;0.0;100.0;1011.6;84.32426114;63.52189652;71.14918419;75.82990075;8.5;0.0;14.0;90.0;2016-08-15
;2016;8;16;;;;;;;;;;;;;;;;;;;26.4;31.3;29.4;28.375;31.8;25.0;0.0;100.0;1011.3;81.91064559;63.12983929;70.72372457;74.41871376;9.5;0.0;15.0;100.0;2016-08-16
;2016;8;17;;;;;;;;;;;;;;;;;;;26.9;31.4;29.8;28.75;31.8;26.0;0.0;87.5;1011.9;88.93097501;61.40237168;70.30680463;77.39278158;8.5;0.0;14.0;100.0;2016-08-17
;2016;8;18;;;;;;;;;;;;;;;;;;;25.5;31.9;30.2;28.275;32.2;24.5;0.0;95.0;1010.53;88.57920169;60.01093725;69.25365182;76.60574811;7.5;0.0;12.0;100.0;2016-08-18
;2016;8;19;;;;;;;;;;;;;;;;;;;25.9;31.6;29.6;28.25;31.6;24.8;0.0;72.5;1010.1;74.21605851;50.09571929;59.98805191;64.62897206;10.5;0.0;17.0;110.0;2016-08-19
;2016;8;20;;;;;;;;;;;;;;;;;;;25.0;31.8;29.7;27.875;31.9;23.8;0.0;100.0;1011.1;83.67229545;43.30548496;53.40890886;66.01474618;6.5;0.0;10.0;120.0;2016-08-20
;2016;8;21;;;;;;;;;;;;;;;;;;;24.6;31.0;29.1;27.325;31.7;23.0;0.0;100.0;1010.7;82.72520464;50.62464113;69.215965;71.32275385;7.5;0.0;11.0;110.0;2016-08-21
;2016;8;22;;;;;;;;;;;;;;;;;;;24.4;31.1;29.4;27.325;31.4;23.1;0.0;100.0;1010.4;77.14238108;52.41754902;63.59330427;67.57390387;6.5;0.0;10.0;80.0;2016-08-22
;2016;8;23;;;;;;;;;;;;;;;;;;;23.6;30.7;29.0;26.725;31.2;22.5;0.0;100.0;1009.9;83.9344098;57.87074345;64.57589611;72.57886479;8.0;0.0;13.0;80.0;2016-08-23
;2016;8;24;;;;;;;;;;;;;;;;;;;24.4;30.4;28.8;27.0;31.0;23.3;0.0;100.0;1009.8;88.28344431;59.41998385;68.35931322;76.08654642;9.0;0.0;15.0;110.0;2016-08-24
;2016;8;25;;;;;;;;;;;;;;;;;;;25.0;30.8;29.5;27.575;31.2;23.6;0.0;56.25;1010.2;83.67229545;53.85741734;61.7766413;70.74466239;6.5;0.0;11.0;90.0;2016-08-25
;2016;8;26;;;;;;;;;;;;;;;;;;;25.6;30.8;29.2;27.8;31.4;24.3;0.0;100.0;1011.2;83.12188683;60.94543897;73.27903946;75.11706302;6.0;0.0;9.0;130.0;2016-08-26
;2016;8;27;;;;;;;;;;;;;;;;;;;27.5;31.6;29.2;28.95;31.8;25.0;0.0;85.0;1012.4;85.30646977;73.24274859;79.44577788;80.8253665;9.0;0.0;15.0;90.0;2016-08-27
;2016;8;28;;;;;;;;;;;;;;;;;;;29.0;31.7;29.3;29.75;32.0;26.5;6.1;97.5;1012.6;72.4928606;67.05052568;76.04383571;72.02002064;8.0;0.0;12.0;110.0;2016-08-28
;2016;8;29;;;;;;;;;;;;;;;;;;;27.8;31.3;29.4;29.075;31.9;26.8;0.0;93.75;1012.0;80.27445638;68.65876574;72.05124564;75.31473104;8.5;0.0;12.0;100.0;2016-08-29
;2016;8;30;;;;;;;;;;;;;;;;;;;28.8;31.7;29.1;29.6;32.1;22.4;0.0;100.0;1011.8;76.48615311;60.44435626;75.94515593;72.3404546;11.0;0.0;15.0;100.0;2016-08-30
;2016;8;31;;;;;;;;;;;;;;;;;;;29.4;32.0;29.2;30.0;32.6;27.2;0.0;100.0;1012.7;71.38626869;54.36450976;71.93612152;67.26829217;7.5;0.0;12.0;120.0;2016-08-31
;2016;9;13;;;;;;;;;;;;;;;;;;;26.4;32.4;30.2;28.85;32.6;24.2;0.0;50.0;1012.0;78.91668414;55.26975097;65.43590651;69.63475644;6.0;0.0;9.0;70.0;2016-09-13
;2016;9;14;;;;;;;;;;;;;;;;;;;25.9;32.2;30.2;28.55;33.0;24.4;0.0;100.0;1011.8;83.23671719;52.31650889;65.43590651;71.05646245;7.5;0.0;12.0;70.0;2016-09-14
