Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
04/03/2015;2015;3;4;21,8;27,2;26,6;24,35;28,2;20;-;75;;1013,5;89,8934524;75,24708503;86,99379348;85,50694583;2,833333333;270;11;290
05/03/2015;2015;3;5;21,4;26,2;26;23,75;27,8;20;8;25;;1012,4;91,82135155;81,65009448;85,09957343;87,59809275;1,579166667;360;5;360
06/03/2015;2015;3;6;21,4;25,8;23,2;22,95;27,4;20,6;10;6,25;;1015,2;95,84285133;85,02536799;93,98432373;92,67384859;1,375;270;6;310
07/03/2015;2015;3;7;21,2;25,6;23,2;22,8;27,4;16,4;13;12,5;;1014,7;93,79105101;86,78819468;97,9700146;93,08507782;1,283333333;360;6;340
08/03/2015;2015;3;8;21,8;25,2;22,8;22,9;25,6;20,8;2;25;;1015,3;93,84265694;88,53174307;91,97317945;92,0475591;2,145833333;270;8;260
09/03/2015;2015;3;9;21,6;26,8;25;23,75;27,6;21;1;43,75;;1015,4;93,82348386;83,47847578;90,35215473;90,36939956;2,4125;315;12;360
10/03/2015;2015;3;10;21,4;25;24,1;22,975;26;21,2;1;3,75;;1015,3;95,84240728;86,65968825;93,08942974;92,85848314;1,416666667;270;11;220
11/03/2015;2015;3;11;21,6;26;24;23,3;27,4;17,6;2,5;25;;1015,6;95,85414735;88,6568716;94,05300356;93,60454246;1,833333333;315;11;340
12/03/2015;2015;3;12;22;25,6;23,2;23,2;27;21,6;4;25;;1016,2;93,85590409;86,76556446;95,9557119;92,60827113;1,883333333;360;8;310
13/03/2015;2015;3;13;22;23,2;21,3;22,125;28,4;21;-;0;;1014,4;93,86705014;95,96132777;98,94925659;95,66117116;1,35;270;7;270
14/03/2015;2015;3;14;21,5;27;25,2;23,8;27,2;17,5;33;12,5;;1015,7;88,84861344;78,4280434;92,26095995;87,09655756;1,966666667;270;9;290
15/03/2015;2015;3;15;21,6;25,4;25,4;23,5;28;21;48;16,25;;1015,1;95,85591814;86,74741321;92,28564612;92,6862239;1,3;45;4;70
16/03/2015;2015;3;16;21;28,8;23,6;23,6;29;17;10,1;78,75;;1014,7;86,83172723;74,13519915;88,26270847;84,01534052;0,416666667;360;8;280
17/03/2015;2015;3;17;21,4;26,6;24,2;23,4;27,6;21;14;37,5;;1015,5;91,79506773;88,76079776;96,02455751;92,09387268;0,041666667;225;3;180
18/03/2015;2015;3;18;21,5;26,4;23,5;23,225;26,8;20;75,2;50;;1014,5;92;89;87;90;0,908333333;360;7;190
19/03/2015;2015;3;19;21;27,2;25,8;23,75;28,2;20,6;-;46,25;;1015,7;93,76652123;85,31434255;92,33059754;91,29449564;1,020833333;360;9;50
20/03/2015;2015;3;20;22,2;24,6;23;23;26,4;21,8;43;6,25;;1016,4;93,87242609;92,18295974;97,96042105;94,47205825;0,808333333;225;5;360
21/03/2015;2015;3;21;21,2;25,2;22,4;22,5;27,6;18;45;60;;1015,8;95,82798793;88,51334086;97,94087992;94,52754916;1,175;360;16;110
22/03/2015;2015;3;22;21;22,8;22;21,7;26,4;20,4;113;62,5;;1016;94,78591137;93,94001226;95,87979579;94,8479077;1,333333333;360;14;270
23/03/2015;2015;3;23;21;27,4;25;23,6;28;20,6;66;75;;1015,9;93,76519014;80,21382696;94,14360631;90,47195339;1,216666667;360;16;330
24/03/2015;2015;3;24;21,6;27,8;26,8;24,45;28,4;21;75;100;;1016,1;93,81952625;83,71019544;88,78592786;90,03379395;1,841666667;45;13;90
25/03/2015;2015;3;25;22,2;28;22,4;23,7;29,2;21,6;12,6;100;;1016,1;91,88730051;80,35557933;91,91484139;89,01125543;1,945833333;45;30;360
26/03/2015;2015;3;26;21,2;26;24;23,1;27,4;20,2;20;100;;1017,2;90;87;92;89,75;1,604166667;360;15;220
27/03/2015;2015;3;27;21,6;28,4;26,6;24,55;29;21;9,9;100;;1017,6;89,82277849;78,79004876;88,75238248;86,79699706;1,641666667;90;5;90
28/03/2015;2015;3;28;21,4;28;24,4;23,8;29,4;21,2;14,1;68,75;;1016;91,79156323;80,39546861;90,27366041;88,56306387;1,258333333;45;7;320
